# File: ./example_outputs/basins235/Land_type_area_ha.csv
# Author: moirai
# Description: area (ha) for land cells in country X glu X land type X protected category X year
# Original source: hyde land use areas; reference veg; land cover; country raster; glu raster; hyde land area
# ----------
iso,glu_code,land_type,year,value
che,57,1025,2016,128
che,57,1026,2016,1184
che,57,1027,2016,1015
che,57,1031,2016,1059
che,57,1032,2016,596
che,57,1033,2016,7
che,57,1036,2016,11
che,57,1037,2016,18
che,57,1301,2016,22663
che,57,1302,2016,2811
che,57,1303,2016,1
che,57,1305,2016,193
che,57,1306,2016,6
che,57,1307,2016,2205
che,57,1311,2016,1019
che,57,1312,2016,141
che,57,1315,2016,7
che,57,1317,2016,64
che,57,1321,2016,19210
che,57,1322,2016,2418
che,57,1323,2016,1
che,57,1325,2016,176
che,57,1326,2016,5
che,57,1327,2016,1968
che,57,1501,2016,4965
che,57,1502,2016,252
che,57,1505,2016,14
che,57,1507,2016,490
che,57,1511,2016,1
che,57,1521,2016,59
che,57,1522,2016,3
che,57,1527,2016,6
che,62,401,2016,3473
che,62,402,2016,4099
che,62,405,2016,404
che,62,407,2016,575
che,62,411,2016,336
che,62,412,2016,386
che,62,415,2016,37
che,62,417,2016,54
che,62,421,2016,1007
che,62,422,2016,1209
che,62,425,2016,122
che,62,427,2016,170
che,62,431,2016,1
che,62,432,2016,1
che,62,501,2016,17779
che,62,502,2016,69197
che,62,503,2016,35
che,62,505,2016,4490
che,62,506,2016,3
che,62,507,2016,1962
che,62,511,2016,6951
che,62,512,2016,35566
che,62,513,2016,10
che,62,515,2016,1220
che,62,516,2016,1
che,62,517,2016,652
che,62,521,2016,7766
che,62,522,2016,29801
che,62,523,2016,14
che,62,525,2016,1094
che,62,526,2016,1
che,62,527,2016,976
che,62,531,2016,5068
che,62,532,2016,12737
che,62,533,2016,3
che,62,535,2016,491
che,62,537,2016,467
che,62,601,2016,61118
che,62,602,2016,22368
che,62,605,2016,2525
che,62,607,2016,11481
che,62,611,2016,6994
che,62,612,2016,3389
che,62,615,2016,300
che,62,617,2016,1145
che,62,621,2016,19437
che,62,622,2016,6314
che,62,625,2016,867
che,62,627,2016,3470
che,62,631,2016,1828
che,62,632,2016,937
che,62,635,2016,69
che,62,637,2016,303
che,62,701,2016,10174
che,62,702,2016,4522
che,62,705,2016,588
che,62,707,2016,1869
che,62,711,2016,977
che,62,712,2016,403
che,62,715,2016,55
che,62,717,2016,166
che,62,721,2016,2606
che,62,722,2016,1076
che,62,725,2016,156
che,62,727,2016,473
che,62,731,2016,416
che,62,732,2016,184
che,62,735,2016,22
che,62,737,2016,64
che,62,1001,2016,107544
che,62,1002,2016,37455
che,62,1003,2016,22
che,62,1005,2016,4975
che,62,1007,2016,12253
che,62,1011,2016,5261
che,62,1012,2016,7994
che,62,1013,2016,3
che,62,1015,2016,765
che,62,1017,2016,700
che,62,1021,2016,31341
che,62,1022,2016,12199
che,62,1023,2016,9
che,62,1025,2016,1452
che,62,1027,2016,4306
che,62,1031,2016,739
che,62,1032,2016,621
che,62,1035,2016,10
che,62,1037,2016,9
che,62,1201,2016,10774
che,62,1202,2016,425
che,62,1205,2016,23
che,62,1207,2016,139
che,62,1211,2016,355
che,62,1212,2016,13
che,62,1215,2016,1
che,62,1217,2016,6
che,62,1221,2016,4880
che,62,1222,2016,186
che,62,1225,2016,13
che,62,1227,2016,73
che,62,1301,2016,19330
che,62,1302,2016,3588
che,62,1305,2016,506
che,62,1307,2016,4336
che,62,1311,2016,1101
che,62,1312,2016,240
che,62,1315,2016,34
che,62,1317,2016,216
che,62,1321,2016,9361
che,62,1322,2016,1693
che,62,1325,2016,156
che,62,1327,2016,1320
che,62,1331,2016,89
che,62,1332,2016,39
che,62,1335,2016,5
che,62,1337,2016,29
che,62,1501,2016,34530
che,62,1502,2016,3237
che,62,1505,2016,536
che,62,1507,2016,3922
che,62,1511,2016,777
che,62,1512,2016,218
che,62,1515,2016,36
che,62,1517,2016,262
che,62,1521,2016,3845
che,62,1522,2016,596
che,62,1525,2016,92
che,62,1527,2016,737
che,62,1531,2016,250
che,62,1532,2016,112
che,62,1535,2016,13
che,62,1537,2016,100
chi,41,1,2016,1798
chi,41,2,2016,967
chi,41,5,2016,56
chi,41,7,2016,6
chi,41,11,2016,532
chi,41,12,2016,362
chi,41,15,2016,16
chi,41,17,2016,2
chi,41,21,2016,4718
chi,41,22,2016,3236
chi,41,25,2016,135
chi,41,27,2016,17
chi,41,31,2016,1247
chi,41,32,2016,811
chi,41,35,2016,30
chi,41,37,2016,6
chl,169,1,2016,93712
chl,169,2,2016,81169
chl,169,3,2016,24486
chl,169,5,2016,14397
chl,169,6,2016,10134
chl,169,7,2016,25373
chl,169,11,2016,246
chl,169,12,2016,1772
chl,169,15,2016,21
chl,169,17,2016,8
chl,169,21,2016,38163
chl,169,22,2016,20784
chl,169,23,2016,2093
chl,169,25,2016,10128
chl,169,26,2016,532
chl,169,27,2016,18532
chl,169,31,2016,18
chl,169,32,2016,847
chl,169,35,2016,122
chl,169,101,2016,10169
chl,169,102,2016,199933
chl,169,105,2016,130
chl,169,111,2016,1792
chl,169,112,2016,36764
chl,169,115,2016,2
chl,169,121,2016,1917
chl,169,122,2016,39874
chl,169,125,2016,9
chl,169,131,2016,84
chl,169,132,2016,732
chl,169,135,2016,1
chl,169,201,2016,642281
chl,169,202,2016,637201
chl,169,203,2016,79335
chl,169,204,2016,2025
chl,169,205,2016,77225
chl,169,206,2016,106210
chl,169,207,2016,90008
chl,169,211,2016,14275
chl,169,212,2016,26965
chl,169,213,2016,186
chl,169,214,2016,1
chl,169,215,2016,2332
chl,169,216,2016,132
chl,169,217,2016,1752
chl,169,221,2016,249328
chl,169,222,2016,204184
chl,169,223,2016,5588
chl,169,224,2016,15
chl,169,225,2016,28756
chl,169,226,2016,5126
chl,169,227,2016,36749
chl,169,231,2016,36
chl,169,232,2016,150
chl,169,235,2016,1
chl,169,237,2016,5
chl,169,301,2016,62135
chl,169,302,2016,1066490
chl,169,303,2016,3269
chl,169,305,2016,755
chl,169,306,2016,2369
chl,169,307,2016,1130
chl,169,311,2016,10665
chl,169,312,2016,333253
chl,169,313,2016,108
chl,169,315,2016,38
chl,169,316,2016,14
chl,169,317,2016,130
chl,169,321,2016,12647
chl,169,322,2016,304871
chl,169,323,2016,214
chl,169,325,2016,95
chl,169,326,2016,24
chl,169,327,2016,264
chl,169,331,2016,753
chl,169,332,2016,6845
chl,169,333,2016,2
chl,169,335,2016,3
chl,169,337,2016,6
chl,169,401,2016,5066
chl,169,402,2016,76821
chl,169,403,2016,331
chl,169,405,2016,22
chl,169,406,2016,130
chl,169,407,2016,6
chl,169,411,2016,563
chl,169,412,2016,4351
chl,169,413,2016,10
chl,169,415,2016,1
chl,169,416,2016,4
chl,169,421,2016,638
chl,169,422,2016,4899
chl,169,423,2016,10
chl,169,425,2016,1
chl,169,426,2016,4
chl,169,431,2016,8
chl,169,432,2016,192
chl,169,501,2016,96654
chl,169,502,2016,1357046
chl,169,503,2016,12711
chl,169,504,2016,597
chl,169,505,2016,10435
chl,169,506,2016,2346
chl,169,507,2016,1499
chl,169,511,2016,5687
chl,169,512,2016,257157
chl,169,513,2016,204
chl,169,515,2016,82
chl,169,516,2016,27
chl,169,517,2016,53
chl,169,521,2016,14712
chl,169,522,2016,241999
chl,169,523,2016,351
chl,169,525,2016,703
chl,169,526,2016,88
chl,169,527,2016,176
chl,169,531,2016,721
chl,169,532,2016,7099
chl,169,533,2016,5
chl,169,535,2016,5
chl,169,536,2016,1
chl,169,537,2016,8
chl,169,701,2016,127923
chl,169,702,2016,197494
chl,169,703,2016,40024
chl,169,704,2016,605
chl,169,705,2016,19156
chl,169,706,2016,44621
chl,169,707,2016,14845
chl,169,711,2016,1013
chl,169,712,2016,7441
chl,169,713,2016,8
chl,169,715,2016,6
chl,169,716,2016,23
chl,169,717,2016,5
chl,169,721,2016,24940
chl,169,722,2016,24130
chl,169,723,2016,1533
chl,169,725,2016,4709
chl,169,726,2016,2808
chl,169,727,2016,3621
chl,169,731,2016,27
chl,169,732,2016,187
chl,169,733,2016,1
chl,169,736,2016,5
chl,169,801,2016,153472
chl,169,802,2016,138738
chl,169,803,2016,83156
chl,169,805,2016,19179
chl,169,806,2016,25070
chl,169,807,2016,47043
chl,169,811,2016,103
chl,169,812,2016,242
chl,169,815,2016,20
chl,169,817,2016,33
chl,169,821,2016,29687
chl,169,822,2016,8943
chl,169,823,2016,902
chl,169,825,2016,9354
chl,169,826,2016,221
chl,169,827,2016,20074
chl,169,831,2016,9
chl,169,832,2016,20
chl,169,901,2016,274913
chl,169,902,2016,1227334
chl,169,903,2016,107606
chl,169,904,2016,6916
chl,169,905,2016,65355
chl,169,906,2016,45363
chl,169,907,2016,30079
chl,169,911,2016,6054
chl,169,912,2016,56118
chl,169,913,2016,367
chl,169,914,2016,4
chl,169,915,2016,427
chl,169,916,2016,117
chl,169,917,2016,333
chl,169,921,2016,30090
chl,169,922,2016,149862
chl,169,923,2016,1903
chl,169,924,2016,75
chl,169,925,2016,7997
chl,169,926,2016,596
chl,169,927,2016,3501
chl,169,931,2016,176
chl,169,932,2016,1415
chl,169,933,2016,2
chl,169,935,2016,11
chl,169,936,2016,2
chl,169,937,2016,17
chl,169,1001,2016,2931536
chl,169,1002,2016,2640411
chl,169,1003,2016,943583
chl,169,1004,2016,8031
chl,169,1005,2016,456810
chl,169,1006,2016,1185970
chl,169,1007,2016,683849
chl,169,1011,2016,15500
chl,169,1012,2016,80711
chl,169,1013,2016,444
chl,169,1015,2016,919
chl,169,1016,2016,708
chl,169,1017,2016,1502
chl,169,1021,2016,725006
chl,169,1022,2016,666246
chl,169,1023,2016,37572
chl,169,1024,2016,6
chl,169,1025,2016,171454
chl,169,1026,2016,61489
chl,169,1027,2016,272656
chl,169,1031,2016,2658
chl,169,1032,2016,5269
chl,169,1033,2016,3
chl,169,1035,2016,286
chl,169,1036,2016,1
chl,169,1037,2016,221
chl,169,1101,2016,217636
chl,169,1102,2016,2555078
chl,169,1103,2016,1737
chl,169,1104,2016,51
chl,169,1105,2016,13285
chl,169,1106,2016,493
chl,169,1107,2016,12129
chl,169,1111,2016,27199
chl,169,1112,2016,588878
chl,169,1113,2016,194
chl,169,1114,2016,5
chl,169,1115,2016,846
chl,169,1116,2016,65
chl,169,1117,2016,792
chl,169,1121,2016,123365
chl,169,1122,2016,1250752
chl,169,1123,2016,1222
chl,169,1124,2016,37
chl,169,1125,2016,5645
chl,169,1126,2016,287
chl,169,1127,2016,7094
chl,169,1131,2016,6200
chl,169,1132,2016,29178
chl,169,1135,2016,243
chl,169,1137,2016,32
chl,169,1201,2016,11722
chl,169,1202,2016,9595
chl,169,1205,2016,1984
chl,169,1207,2016,530
chl,169,1211,2016,407
chl,169,1212,2016,158
chl,169,1215,2016,11
chl,169,1217,2016,13
chl,169,1221,2016,13601
chl,169,1222,2016,9758
chl,169,1225,2016,865
chl,169,1227,2016,551
chl,169,1301,2016,879412
chl,169,1302,2016,426460
chl,169,1303,2016,343000
chl,169,1304,2016,63
chl,169,1305,2016,119942
chl,169,1306,2016,446891
chl,169,1307,2016,166589
chl,169,1311,2016,2339
chl,169,1312,2016,4918
chl,169,1313,2016,132
chl,169,1315,2016,436
chl,169,1316,2016,465
chl,169,1317,2016,700
chl,169,1321,2016,219605
chl,169,1322,2016,79861
chl,169,1323,2016,7687
chl,169,1325,2016,55214
chl,169,1326,2016,17454
chl,169,1327,2016,91882
chl,169,1331,2016,5
chl,169,1332,2016,79
chl,169,1401,2016,476009
chl,169,1402,2016,106872
chl,169,1403,2016,36338
chl,169,1405,2016,12687
chl,169,1406,2016,83579
chl,169,1407,2016,78297
chl,169,1411,2016,3360
chl,169,1412,2016,1578
chl,169,1413,2016,43
chl,169,1415,2016,122
chl,169,1416,2016,101
chl,169,1417,2016,473
chl,169,1421,2016,166832
chl,169,1422,2016,39867
chl,169,1423,2016,3957
chl,169,1425,2016,5060
chl,169,1426,2016,7496
chl,169,1427,2016,42229
chl,169,1431,2016,3
chl,169,1432,2016,1
chl,169,1435,2016,1
chl,169,1437,2016,1
chl,169,1501,2016,1613538
chl,169,1502,2016,1667862
chl,169,1503,2016,716512
chl,169,1504,2016,55
chl,169,1505,2016,537743
chl,169,1506,2016,2251910
chl,169,1507,2016,210790
chl,169,1511,2016,6331
chl,169,1512,2016,116054
chl,169,1513,2016,353
chl,169,1515,2016,229
chl,169,1516,2016,569
chl,169,1517,2016,675
chl,169,1521,2016,244865
chl,169,1522,2016,328975
chl,169,1523,2016,38963
chl,169,1524,2016,2
chl,169,1525,2016,122989
chl,169,1526,2016,52885
chl,169,1527,2016,49214
chl,169,1531,2016,316
chl,169,1532,2016,2388
chl,169,1533,2016,5
chl,169,1535,2016,1
chl,169,1536,2016,5
chl,169,1537,2016,12
chl,180,1001,2016,488
chl,180,1002,2016,7431
chl,180,1021,2016,15
chl,180,1022,2016,230
chl,180,1301,2016,3312
chl,180,1302,2016,3506
chl,180,1321,2016,661
chl,180,1322,2016,700
chl,200,1001,2016,274161
chl,200,1002,2016,33394
chl,200,1003,2016,10590
chl,200,1005,2016,21340
chl,200,1006,2016,9188
chl,200,1007,2016,25238
chl,200,1011,2016,13
chl,200,1012,2016,215
chl,200,1021,2016,21719
chl,200,1022,2016,537
chl,200,1023,2016,4
chl,200,1025,2016,271
chl,200,1027,2016,392
chl,200,1301,2016,511110
chl,200,1302,2016,285854
chl,200,1303,2016,91720
chl,200,1305,2016,126498
chl,200,1306,2016,40770
chl,200,1307,2016,47580
chl,200,1311,2016,196
chl,200,1312,2016,941
chl,200,1313,2016,27
chl,200,1315,2016,69
chl,200,1316,2016,20
chl,200,1317,2016,6
chl,200,1321,2016,38742
chl,200,1322,2016,20016
chl,200,1323,2016,842
chl,200,1325,2016,2017
chl,200,1326,2016,664
chl,200,1327,2016,1093
chl,200,1401,2016,3305472
chl,200,1402,2016,2005
chl,200,1403,2016,145
chl,200,1405,2016,402
chl,200,1406,2016,252258
chl,200,1407,2016,96639
chl,200,1411,2016,184
chl,200,1412,2016,5
chl,200,1415,2016,2
chl,200,1417,2016,35
chl,200,1421,2016,342678
chl,200,1422,2016,44
chl,200,1425,2016,1
chl,200,1426,2016,812
chl,200,1427,2016,5553
chl,200,1431,2016,31
chl,200,1437,2016,1
chl,200,1501,2016,450128
chl,200,1502,2016,35
chl,200,1506,2016,26924
chl,200,1507,2016,117
chl,200,1521,2016,147117
chl,200,1522,2016,7
chl,200,1526,2016,1134
chl,200,1527,2016,1
chl,205,1501,2016,21511
chl,205,1521,2016,1427
chl,207,1,2016,57288
chl,207,2,2016,9763
chl,207,5,2016,61
chl,207,6,2016,443
chl,207,7,2016,26
chl,207,11,2016,41
chl,207,12,2016,140
chl,207,21,2016,32562
chl,207,22,2016,10835
chl,207,25,2016,60
chl,207,26,2016,359
chl,207,27,2016,10
chl,207,31,2016,1899
chl,207,32,2016,1212
chl,207,35,2016,38
chl,207,37,2016,24
chl,207,201,2016,7365
chl,207,202,2016,4874
chl,207,205,2016,517
chl,207,207,2016,1547
chl,207,211,2016,455
chl,207,212,2016,2294
chl,207,215,2016,26
chl,207,217,2016,53
chl,207,221,2016,11104
chl,207,222,2016,4164
chl,207,225,2016,684
chl,207,227,2016,2353
chl,207,231,2016,26
chl,207,232,2016,232
chl,207,701,2016,21042
chl,207,702,2016,5058
chl,207,703,2016,6
chl,207,706,2016,4
chl,207,711,2016,344
chl,207,712,2016,532
chl,207,721,2016,22749
chl,207,722,2016,8553
chl,207,723,2016,11
chl,207,726,2016,7
chl,207,731,2016,6
chl,207,732,2016,1
chl,207,801,2016,40207
chl,207,802,2016,3397
chl,207,811,2016,322
chl,207,812,2016,62
chl,207,821,2016,69228
chl,207,822,2016,5395
chl,207,831,2016,50
chl,207,832,2016,6
chl,207,1001,2016,1595222
chl,207,1002,2016,203258
chl,207,1003,2016,31897
chl,207,1005,2016,5061
chl,207,1006,2016,20744
chl,207,1007,2016,18287
chl,207,1011,2016,11002
chl,207,1012,2016,2560
chl,207,1015,2016,1
chl,207,1017,2016,6
chl,207,1021,2016,1109679
chl,207,1022,2016,71796
chl,207,1023,2016,605
chl,207,1025,2016,1205
chl,207,1026,2016,1272
chl,207,1027,2016,2085
chl,207,1031,2016,4375
chl,207,1032,2016,958
chl,207,1101,2016,524236
chl,207,1102,2016,556877
chl,207,1103,2016,1990
chl,207,1105,2016,6092
chl,207,1106,2016,5479
chl,207,1107,2016,8290
chl,207,1111,2016,29526
chl,207,1112,2016,135624
chl,207,1113,2016,139
chl,207,1115,2016,461
chl,207,1116,2016,125
chl,207,1117,2016,359
chl,207,1121,2016,722820
chl,207,1122,2016,758979
chl,207,1123,2016,1403
chl,207,1125,2016,9057
chl,207,1126,2016,3049
chl,207,1127,2016,12447
chl,207,1131,2016,45885
chl,207,1132,2016,30135
chl,207,1133,2016,14
chl,207,1135,2016,105
chl,207,1136,2016,13
chl,207,1137,2016,297
chl,207,1201,2016,71949
chl,207,1202,2016,107528
chl,207,1203,2016,1183
chl,207,1205,2016,1780
chl,207,1206,2016,1267
chl,207,1207,2016,334
chl,207,1211,2016,10608
chl,207,1212,2016,21237
chl,207,1213,2016,63
chl,207,1215,2016,41
chl,207,1216,2016,108
chl,207,1217,2016,7
chl,207,1221,2016,88539
chl,207,1222,2016,124563
chl,207,1223,2016,424
chl,207,1225,2016,1604
chl,207,1226,2016,560
chl,207,1227,2016,209
chl,207,1231,2016,4872
chl,207,1232,2016,5891
chl,207,1233,2016,5
chl,207,1235,2016,90
chl,207,1236,2016,12
chl,207,1237,2016,71
chl,207,1301,2016,646809
chl,207,1302,2016,236607
chl,207,1303,2016,32214
chl,207,1305,2016,12924
chl,207,1306,2016,20582
chl,207,1307,2016,13543
chl,207,1311,2016,96
chl,207,1312,2016,27
chl,207,1316,2016,3
chl,207,1317,2016,1
chl,207,1321,2016,191267
chl,207,1322,2016,32790
chl,207,1323,2016,1355
chl,207,1325,2016,1445
chl,207,1326,2016,1191
chl,207,1327,2016,2123
chl,207,1331,2016,12
chl,207,1401,2016,14333243
chl,207,1402,2016,243958
chl,207,1403,2016,6098
chl,207,1405,2016,1755
chl,207,1406,2016,121673
chl,207,1407,2016,166455
chl,207,1411,2016,4526
chl,207,1412,2016,467
chl,207,1413,2016,18
chl,207,1415,2016,3
chl,207,1416,2016,10
chl,207,1417,2016,36
chl,207,1421,2016,2533412
chl,207,1422,2016,39240
chl,207,1423,2016,1682
chl,207,1425,2016,652
chl,207,1426,2016,18230
chl,207,1427,2016,16653
chl,207,1431,2016,12354
chl,207,1432,2016,176
chl,207,1435,2016,1
chl,207,1436,2016,7
chl,207,1437,2016,49
chl,207,1501,2016,804933
chl,207,1502,2016,11200
chl,207,1503,2016,6
chl,207,1505,2016,1965
chl,207,1506,2016,33273
chl,207,1507,2016,19174
chl,207,1511,2016,823
chl,207,1512,2016,77
chl,207,1515,2016,26
chl,207,1517,2016,94
chl,207,1521,2016,319982
chl,207,1522,2016,14229
chl,207,1523,2016,2
chl,207,1525,2016,2690
chl,207,1526,2016,10156
chl,207,1527,2016,19604
chl,207,1531,2016,12
chl,212,1401,2016,16583
chl,212,1402,2016,1035
chl,212,1411,2016,14
chl,212,1412,2016,1
chl,212,1421,2016,3051
chl,212,1422,2016,210
chl,212,1501,2016,84069
chl,212,1502,2016,48
chl,212,1506,2016,11892
chl,212,1507,2016,1656
chl,212,1511,2016,31
chl,212,1517,2016,2
chl,212,1521,2016,24734
chl,212,1522,2016,19
chl,212,1526,2016,1491
chl,212,1527,2016,224
chl,213,201,2016,6128
chl,213,202,2016,10403
chl,213,203,2016,17279
chl,213,204,2016,1798
chl,213,205,2016,386
chl,213,206,2016,5897
chl,213,207,2016,201
chl,213,211,2016,150
chl,213,212,2016,281
chl,213,215,2016,19
chl,213,216,2016,9
chl,213,217,2016,10
chl,213,221,2016,3106
chl,213,222,2016,6045
chl,213,223,2016,3
chl,213,225,2016,227
chl,213,226,2016,88
chl,213,227,2016,121
chl,213,901,2016,7542
chl,213,902,2016,9764
chl,213,903,2016,9629
chl,213,904,2016,8
chl,213,905,2016,639
chl,213,906,2016,4402
chl,213,907,2016,248
chl,213,921,2016,117
chl,213,922,2016,125
chl,213,923,2016,27
chl,213,926,2016,39
chl,213,927,2016,1
chl,213,1301,2016,6350
chl,213,1302,2016,1847
chl,213,1311,2016,44
chl,213,1312,2016,14
chl,213,1321,2016,4287
chl,213,1322,2016,1285
chl,215,201,2016,17827
chl,215,202,2016,7888
chl,215,221,2016,2934
chl,215,222,2016,1584
chl,215,231,2016,3
chl,215,232,2016,2
chl,215,1001,2016,965341
chl,215,1002,2016,455203
chl,215,1003,2016,2734
chl,215,1005,2016,2069
chl,215,1006,2016,8557
chl,215,1007,2016,2157
chl,215,1011,2016,3496
chl,215,1012,2016,2386
chl,215,1013,2016,1
chl,215,1015,2016,6
chl,215,1016,2016,2
chl,215,1017,2016,7
chl,215,1021,2016,290753
chl,215,1022,2016,226253
chl,215,1023,2016,57
chl,215,1025,2016,424
chl,215,1026,2016,167
chl,215,1027,2016,1236
chl,215,1031,2016,83
chl,215,1032,2016,5
chl,215,1201,2016,3329
chl,215,1202,2016,880
chl,215,1221,2016,809
chl,215,1222,2016,214
chl,215,1501,2016,3263
chl,215,1502,2016,1048
chl,215,1503,2016,13769
chl,215,1505,2016,342
chl,215,1506,2016,94774
chl,215,1507,2016,1892
chl,215,1521,2016,5
chl,215,1522,2016,1
chl,215,1523,2016,6
chl,215,1526,2016,6
chl,215,1527,2016,2
chn,37,401,2016,58
chn,37,402,2016,18586
chn,37,422,2016,54
chn,37,501,2016,22199
chn,37,502,2016,1379873
chn,37,503,2016,1506
chn,37,505,2016,31264
chn,37,506,2016,4
chn,37,507,2016,159
chn,37,511,2016,2502
chn,37,512,2016,91661
chn,37,513,2016,233
chn,37,515,2016,2806
chn,37,516,2016,1
chn,37,517,2016,53
chn,37,521,2016,992
chn,37,522,2016,31835
chn,37,523,2016,139
chn,37,525,2016,1003
chn,37,527,2016,21
chn,37,531,2016,201
chn,37,532,2016,2669
chn,37,535,2016,26
chn,37,701,2016,22001
chn,37,702,2016,1064377
chn,37,705,2016,18
chn,37,707,2016,1
chn,37,711,2016,2191
chn,37,712,2016,57910
chn,37,721,2016,264
chn,37,722,2016,9495
chn,37,731,2016,728
chn,37,732,2016,5077
chn,37,901,2016,253
chn,37,902,2016,1421
chn,37,911,2016,462
chn,37,912,2016,2598
chn,37,921,2016,134
chn,37,922,2016,755
chn,37,931,2016,100
chn,37,932,2016,561
chn,37,1001,2016,8843
chn,37,1002,2016,377732
chn,37,1005,2016,371
chn,37,1007,2016,1
chn,37,1011,2016,2236
chn,37,1012,2016,48376
chn,37,1015,2016,4
chn,37,1021,2016,415
chn,37,1022,2016,8814
chn,37,1031,2016,573
chn,37,1032,2016,3510
chn,42,501,2016,3039
chn,42,502,2016,3670
chn,42,511,2016,193
chn,42,512,2016,555
chn,42,521,2016,3262
chn,42,522,2016,7762
chn,42,601,2016,400
chn,42,602,2016,1301
chn,42,621,2016,1040
chn,42,622,2016,3379
chn,42,701,2016,1323
chn,42,702,2016,4125
chn,42,711,2016,2
chn,42,712,2016,27
chn,42,721,2016,6258
chn,42,722,2016,17695
chn,42,1001,2016,3471733
chn,42,1002,2016,4827822
chn,42,1003,2016,3477
chn,42,1005,2016,2142
chn,42,1006,2016,7789
chn,42,1007,2016,1995
chn,42,1011,2016,111813
chn,42,1012,2016,639104
chn,42,1013,2016,45
chn,42,1015,2016,26
chn,42,1016,2016,92
chn,42,1017,2016,59
chn,42,1021,2016,2343079
chn,42,1022,2016,14147927
chn,42,1023,2016,7807
chn,42,1025,2016,6695
chn,42,1026,2016,1473
chn,42,1027,2016,4639
chn,42,1031,2016,9587
chn,42,1032,2016,11546
chn,42,1101,2016,2424
chn,42,1102,2016,5351
chn,42,1111,2016,1384
chn,42,1112,2016,5886
chn,42,1121,2016,17816
chn,42,1122,2016,11774
chn,42,1201,2016,20024467
chn,42,1202,2016,3526972
chn,42,1203,2016,9714
chn,42,1205,2016,1547
chn,42,1206,2016,28996
chn,42,1207,2016,2649
chn,42,1211,2016,275576
chn,42,1212,2016,861572
chn,42,1213,2016,3
chn,42,1215,2016,18
