,region,Availability,policy,output,year,value
125878,Global,High Availability,CORE,RootTuber,2025,932.0741718
125879,Global,Low Availability,CORE,RootTuber,2025,932.1271985
125880,Global,0 percent,CORE,SugarCrop,2025,2415.486113
125881,Global,10 percent,CORE,SugarCrop,2025,2424.28825
125882,Global,100 percent,CORE,SugarCrop,2025,2424.737348
125883,Global,20 percent,CORE,SugarCrop,2025,2425.841135
125884,Global,30 percent,CORE,SugarCrop,2025,2426.285019
125885,Global,40 percent,CORE,SugarCrop,2025,2426.319381
125886,Global,50 percent,CORE,SugarCrop,2025,2426.178962
125887,Global,60 percent,CORE,SugarCrop,2025,2425.94904
125888,Global,70 percent,CORE,SugarCrop,2025,2425.671624
125889,Global,80 percent,CORE,SugarCrop,2025,2425.369105
125890,Global,90 percent,CORE,SugarCrop,2025,2425.054371
125891,Global,High Availability,CORE,SugarCrop,2025,2429.435196
125892,Global,Low Availability,CORE,SugarCrop,2025,2429.474772
125893,Global,0 percent,CORE,Wheat,2025,783.3949047
125894,Global,10 percent,CORE,Wheat,2025,786.2894199
125895,Global,100 percent,CORE,Wheat,2025,788.6800269
125896,Global,20 percent,CORE,Wheat,2025,787.1962865
125897,Global,30 percent,CORE,Wheat,2025,787.6670254
125898,Global,40 percent,CORE,Wheat,2025,787.9593685
125899,Global,50 percent,CORE,Wheat,2025,788.1674801
125900,Global,60 percent,CORE,Wheat,2025,788.3215388
125901,Global,70 percent,CORE,Wheat,2025,788.4397576
125902,Global,80 percent,CORE,Wheat,2025,788.5361125
125903,Global,90 percent,CORE,Wheat,2025,788.6147844
125904,Global,High Availability,CORE,Wheat,2025,788.4136507
125905,Global,Low Availability,CORE,Wheat,2025,788.3197238
125906,Global,0 percent,CORE,biomass,2030,37.89089769
125907,Global,10 percent,CORE,biomass,2030,39.35458206
125908,Global,100 percent,CORE,biomass,2030,44.1881943
125909,Global,20 percent,CORE,biomass,2030,40.20169205
125910,Global,30 percent,CORE,biomass,2030,40.88082773
125911,Global,40 percent,CORE,biomass,2030,41.47377546
125912,Global,50 percent,CORE,biomass,2030,42.02153402
125913,Global,60 percent,CORE,biomass,2030,42.52734078
125914,Global,70 percent,CORE,biomass,2030,42.99069032
125915,Global,80 percent,CORE,biomass,2030,43.41785454
125916,Global,90 percent,CORE,biomass,2030,43.81543438
125917,Global,High Availability,CORE,biomass,2030,40.96245361
125918,Global,Low Availability,CORE,biomass,2030,40.76027645
125919,Global,0 percent,CORE,Corn,2030,1206.622384
125920,Global,10 percent,CORE,Corn,2030,1220.370395
125921,Global,100 percent,CORE,Corn,2030,1231.591778
125922,Global,20 percent,CORE,Corn,2030,1224.852654
125923,Global,30 percent,CORE,Corn,2030,1227.083473
125924,Global,40 percent,CORE,Corn,2030,1228.456717
125925,Global,50 percent,CORE,Corn,2030,1229.393467
125926,Global,60 percent,CORE,Corn,2030,1230.072462
125927,Global,70 percent,CORE,Corn,2030,1230.5894
125928,Global,80 percent,CORE,Corn,2030,1230.995465
125929,Global,90 percent,CORE,Corn,2030,1231.322464
125930,Global,High Availability,CORE,Corn,2030,1231.45318
125931,Global,Low Availability,CORE,Corn,2030,1231.413196
125932,Global,0 percent,CORE,FiberCrop,2030,89.18857449
125933,Global,10 percent,CORE,FiberCrop,2030,89.16021246
125934,Global,100 percent,CORE,FiberCrop,2030,89.49727928
125935,Global,20 percent,CORE,FiberCrop,2030,89.222363
125936,Global,30 percent,CORE,FiberCrop,2030,89.27895529
125937,Global,40 percent,CORE,FiberCrop,2030,89.32712486
125938,Global,50 percent,CORE,FiberCrop,2030,89.36714401
125939,Global,60 percent,CORE,FiberCrop,2030,89.40173369
125940,Global,70 percent,CORE,FiberCrop,2030,89.43086757
125941,Global,80 percent,CORE,FiberCrop,2030,89.45595208
125942,Global,90 percent,CORE,FiberCrop,2030,89.47794696
125943,Global,High Availability,CORE,FiberCrop,2030,89.46913627
125944,Global,Low Availability,CORE,FiberCrop,2030,89.46108751
125945,Global,0 percent,CORE,FodderGrass,2030,942.7834777
125946,Global,10 percent,CORE,FodderGrass,2030,917.2837186
125947,Global,100 percent,CORE,FodderGrass,2030,915.1286409
125948,Global,20 percent,CORE,FodderGrass,2030,914.5083128
125949,Global,30 percent,CORE,FodderGrass,2030,913.9465182
125950,Global,40 percent,CORE,FodderGrass,2030,913.9318147
125951,Global,50 percent,CORE,FodderGrass,2030,914.0930412
125952,Global,60 percent,CORE,FodderGrass,2030,914.3037911
125953,Global,70 percent,CORE,FodderGrass,2030,914.5251357
125954,Global,80 percent,CORE,FodderGrass,2030,914.740273
125955,Global,90 percent,CORE,FodderGrass,2030,914.9415297
125956,Global,High Availability,CORE,FodderGrass,2030,915.9582034
125957,Global,Low Availability,CORE,FodderGrass,2030,915.8805743
125958,Global,0 percent,CORE,FodderHerb,2030,1431.373631
125959,Global,10 percent,CORE,FodderHerb,2030,1365.869777
125960,Global,100 percent,CORE,FodderHerb,2030,1334.387791
125961,Global,20 percent,CORE,FodderHerb,2030,1352.096073
125962,Global,30 percent,CORE,FodderHerb,2030,1345.87892
125963,Global,40 percent,CORE,FodderHerb,2030,1342.266591
125964,Global,50 percent,CORE,FodderHerb,2030,1339.883783
125965,Global,60 percent,CORE,FodderHerb,2030,1338.172304
125966,Global,70 percent,CORE,FodderHerb,2030,1336.883168
125967,Global,80 percent,CORE,FodderHerb,2030,1335.873364
125968,Global,90 percent,CORE,FodderHerb,2030,1335.059082
125969,Global,High Availability,CORE,FodderHerb,2030,1336.300252
125970,Global,Low Availability,CORE,FodderHerb,2030,1336.64677
125971,Global,0 percent,CORE,Forest,2030,4.240572046
125972,Global,10 percent,CORE,Forest,2030,4.424832425
125973,Global,100 percent,CORE,Forest,2030,4.526475693
125974,Global,20 percent,CORE,Forest,2030,4.466417243
125975,Global,30 percent,CORE,Forest,2030,4.486358484
125976,Global,40 percent,CORE,Forest,2030,4.498462957
125977,Global,50 percent,CORE,Forest,2030,4.506739195
125978,Global,60 percent,CORE,Forest,2030,4.512780172
125979,Global,70 percent,CORE,Forest,2030,4.517399468
125980,Global,80 percent,CORE,Forest,2030,4.521050778
125981,Global,90 percent,CORE,Forest,2030,4.524017753
125982,Global,High Availability,CORE,Forest,2030,4.51985147
125983,Global,Low Availability,CORE,Forest,2030,4.517645051
125984,Global,0 percent,CORE,MiscCrop,2030,2657.078495
125985,Global,10 percent,CORE,MiscCrop,2030,2658.198264
125986,Global,100 percent,CORE,MiscCrop,2030,2659.013955
125987,Global,20 percent,CORE,MiscCrop,2030,2658.504969
125988,Global,30 percent,CORE,MiscCrop,2030,2658.658995
125989,Global,40 percent,CORE,MiscCrop,2030,2658.759501
125990,Global,50 percent,CORE,MiscCrop,2030,2658.829727
125991,Global,60 percent,CORE,MiscCrop,2030,2658.882976
125992,Global,70 percent,CORE,MiscCrop,2030,2658.925627
125993,Global,80 percent,CORE,MiscCrop,2030,2658.961652
125994,Global,90 percent,CORE,MiscCrop,2030,2658.98973
125995,Global,High Availability,CORE,MiscCrop,2030,2658.98391
125996,Global,Low Availability,CORE,MiscCrop,2030,2658.963754
125997,Global,0 percent,CORE,OilCrop,2030,589.8464976
125998,Global,10 percent,CORE,OilCrop,2030,601.7955601
125999,Global,100 percent,CORE,OilCrop,2030,609.4643339
126000,Global,20 percent,CORE,OilCrop,2030,604.8813907
126001,Global,30 percent,CORE,OilCrop,2030,606.4270505
126002,Global,40 percent,CORE,OilCrop,2030,607.3689592
126003,Global,50 percent,CORE,OilCrop,2030,608.0032559
126004,Global,60 percent,CORE,OilCrop,2030,608.4605466
126005,Global,70 percent,CORE,OilCrop,2030,608.8061026
126006,Global,80 percent,CORE,OilCrop,2030,609.0748641
126007,Global,90 percent,CORE,OilCrop,2030,609.2894418
126008,Global,High Availability,CORE,OilCrop,2030,609.6056209
126009,Global,Low Availability,CORE,OilCrop,2030,609.5783909
126010,Global,0 percent,CORE,OtherGrain,2030,350.465048
126011,Global,10 percent,CORE,OtherGrain,2030,353.6743579
126012,Global,100 percent,CORE,OtherGrain,2030,357.7608897
126013,Global,20 percent,CORE,OtherGrain,2030,355.0002969
126014,Global,30 percent,CORE,OtherGrain,2030,355.793089
126015,Global,40 percent,CORE,OtherGrain,2030,356.3324182
126016,Global,50 percent,CORE,OtherGrain,2030,356.7318457
126017,Global,60 percent,CORE,OtherGrain,2030,357.0357158
126018,Global,70 percent,CORE,OtherGrain,2030,357.2744088
126019,Global,80 percent,CORE,OtherGrain,2030,357.4672408
126020,Global,90 percent,CORE,OtherGrain,2030,357.6267834
126021,Global,High Availability,CORE,OtherGrain,2030,357.239384
126022,Global,Low Availability,CORE,OtherGrain,2030,357.0078173
126023,Global,0 percent,CORE,PalmFruit,2030,419.270631
126024,Global,10 percent,CORE,PalmFruit,2030,418.6171466
126025,Global,100 percent,CORE,PalmFruit,2030,418.4440926
126026,Global,20 percent,CORE,PalmFruit,2030,418.5393536
126027,Global,30 percent,CORE,PalmFruit,2030,418.5122869
126028,Global,40 percent,CORE,PalmFruit,2030,418.4977793
126029,Global,50 percent,CORE,PalmFruit,2030,418.4868791
126030,Global,60 percent,CORE,PalmFruit,2030,418.4762396
126031,Global,70 percent,CORE,PalmFruit,2030,418.4670974
126032,Global,80 percent,CORE,PalmFruit,2030,418.4588037
126033,Global,90 percent,CORE,PalmFruit,2030,418.4511246
126034,Global,High Availability,CORE,PalmFruit,2030,418.5608709
126035,Global,Low Availability,CORE,PalmFruit,2030,418.523072
126036,Global,0 percent,CORE,Pasture,2030,2467.142836
126037,Global,10 percent,CORE,Pasture,2030,2726.418059
126038,Global,100 percent,CORE,Pasture,2030,2857.375954
126039,Global,20 percent,CORE,Pasture,2030,2784.330583
126040,Global,30 percent,CORE,Pasture,2030,2810.400673
126041,Global,40 percent,CORE,Pasture,2030,2825.416366
126042,Global,50 percent,CORE,Pasture,2030,2835.245469
126043,Global,60 percent,CORE,Pasture,2030,2842.203139
126044,Global,70 percent,CORE,Pasture,2030,2847.411298
126045,Global,80 percent,CORE,Pasture,2030,2851.464095
126046,Global,90 percent,CORE,Pasture,2030,2854.713253
126047,Global,High Availability,CORE,Pasture,2030,2848.379085
126048,Global,Low Availability,CORE,Pasture,2030,2846.538557
126049,Global,0 percent,CORE,Rice,2030,809.3507887
126050,Global,10 percent,CORE,Rice,2030,810.8295898
126051,Global,100 percent,CORE,Rice,2030,812.3703224
126052,Global,20 percent,CORE,Rice,2030,811.3997825
126053,Global,30 percent,CORE,Rice,2030,811.7046979
126054,Global,40 percent,CORE,Rice,2030,811.8995236
126055,Global,50 percent,CORE,Rice,2030,812.034964
126056,Global,60 percent,CORE,Rice,2030,812.1361217
126057,Global,70 percent,CORE,Rice,2030,812.2139396
126058,Global,80 percent,CORE,Rice,2030,812.2765024
126059,Global,90 percent,CORE,Rice,2030,812.3277901
126060,Global,High Availability,CORE,Rice,2030,812.3333332
126061,Global,Low Availability,CORE,Rice,2030,812.277877
126062,Global,0 percent,CORE,RootTuber,2030,996.5958395
126063,Global,10 percent,CORE,RootTuber,2030,982.8230941
126064,Global,100 percent,CORE,RootTuber,2030,975.2506716
126065,Global,20 percent,CORE,RootTuber,2030,979.553798
126066,Global,30 percent,CORE,RootTuber,2030,978.0422576
126067,Global,40 percent,CORE,RootTuber,2030,977.161784
126068,Global,50 percent,CORE,RootTuber,2030,976.5784906
126069,Global,60 percent,CORE,RootTuber,2030,976.1627317
126070,Global,70 percent,CORE,RootTuber,2030,975.8498691
126071,Global,80 percent,CORE,RootTuber,2030,975.6062958
126072,Global,90 percent,CORE,RootTuber,2030,975.4109586
126073,Global,High Availability,CORE,RootTuber,2030,975.658515
126074,Global,Low Availability,CORE,RootTuber,2030,975.7540698
126075,Global,0 percent,CORE,SugarCrop,2030,2495.060971
126076,Global,10 percent,CORE,SugarCrop,2030,2509.442976
126077,Global,100 percent,CORE,SugarCrop,2030,2512.17676
126078,Global,20 percent,CORE,SugarCrop,2030,2512.019819
126079,Global,30 percent,CORE,SugarCrop,2030,2512.897483
126080,Global,40 percent,CORE,SugarCrop,2030,2513.250083
126081,Global,50 percent,CORE,SugarCrop,2030,2513.302768
126082,Global,60 percent,CORE,SugarCrop,2030,2513.194421
126083,Global,70 percent,CORE,SugarCrop,2030,2512.992233
126084,Global,80 percent,CORE,SugarCrop,2030,2512.742401
126085,Global,90 percent,CORE,SugarCrop,2030,2512.465921
126086,Global,High Availability,CORE,SugarCrop,2030,2517.408996
126087,Global,Low Availability,CORE,SugarCrop,2030,2517.40424
126088,Global,0 percent,CORE,Wheat,2030,806.2422953
126089,Global,10 percent,CORE,Wheat,2030,810.1611729
126090,Global,100 percent,CORE,Wheat,2030,813.4386926
126091,Global,20 percent,CORE,Wheat,2030,811.4022938
126092,Global,30 percent,CORE,Wheat,2030,812.0526105
126093,Global,40 percent,CORE,Wheat,2030,812.4628934
126094,Global,50 percent,CORE,Wheat,2030,812.7519685
126095,Global,60 percent,CORE,Wheat,2030,812.9620735
126096,Global,70 percent,CORE,Wheat,2030,813.123245
126097,Global,80 percent,CORE,Wheat,2030,813.2505913
126098,Global,90 percent,CORE,Wheat,2030,813.35371
126099,Global,High Availability,CORE,Wheat,2030,813.0219637
126100,Global,Low Availability,CORE,Wheat,2030,812.8938636
126101,Global,0 percent,CORE,biomass,2035,43.78765693
126102,Global,10 percent,CORE,biomass,2035,46.04175981
126103,Global,100 percent,CORE,biomass,2035,52.88600011
126104,Global,20 percent,CORE,biomass,2035,47.2962417
126105,Global,30 percent,CORE,biomass,2035,48.3099589
126106,Global,40 percent,CORE,biomass,2035,49.17397221
126107,Global,50 percent,CORE,biomass,2035,49.94363691
126108,Global,60 percent,CORE,biomass,2035,50.63395421
126109,Global,70 percent,CORE,biomass,2035,51.26122034
126110,Global,80 percent,CORE,biomass,2035,51.84121913
126111,Global,90 percent,CORE,biomass,2035,52.38197715
126112,Global,High Availability,CORE,biomass,2035,48.41718032
126113,Global,Low Availability,CORE,biomass,2035,48.1333716
126114,Global,0 percent,CORE,Corn,2035,1235.978978
126115,Global,10 percent,CORE,Corn,2035,1253.187911
126116,Global,100 percent,CORE,Corn,2035,1267.669042
126117,Global,20 percent,CORE,Corn,2035,1258.891433
126118,Global,30 percent,CORE,Corn,2035,1261.759224
126119,Global,40 percent,CORE,Corn,2035,1263.52306
126120,Global,50 percent,CORE,Corn,2035,1264.733103
126121,Global,60 percent,CORE,Corn,2035,1265.619424
126122,Global,70 percent,CORE,Corn,2035,1266.313021
126123,Global,80 percent,CORE,Corn,2035,1266.858859
126124,Global,90 percent,CORE,Corn,2035,1267.301559
126125,Global,High Availability,CORE,Corn,2035,1267.411238
126126,Global,Low Availability,CORE,Corn,2035,1267.345825
126127,Global,0 percent,CORE,FiberCrop,2035,92.50999024
126128,Global,10 percent,CORE,FiberCrop,2035,92.85116892
126129,Global,100 percent,CORE,FiberCrop,2035,93.29589223
126130,Global,20 percent,CORE,FiberCrop,2035,92.92798735
126131,Global,30 percent,CORE,FiberCrop,2035,93.00142162
126132,Global,40 percent,CORE,FiberCrop,2035,93.06505572
126133,Global,50 percent,CORE,FiberCrop,2035,93.11913779
126134,Global,60 percent,CORE,FiberCrop,2035,93.16527847
126135,Global,70 percent,CORE,FiberCrop,2035,93.20526983
126136,Global,80 percent,CORE,FiberCrop,2035,93.23963089
126137,Global,90 percent,CORE,FiberCrop,2035,93.26960641
126138,Global,High Availability,CORE,FiberCrop,2035,93.26022752
126139,Global,Low Availability,CORE,FiberCrop,2035,93.24914866
126140,Global,0 percent,CORE,FodderGrass,2035,1013.513537
126141,Global,10 percent,CORE,FodderGrass,2035,957.1282008
126142,Global,100 percent,CORE,FodderGrass,2035,954.1400326
126143,Global,20 percent,CORE,FodderGrass,2035,953.218726
126144,Global,30 percent,CORE,FodderGrass,2035,952.4711591
126145,Global,40 percent,CORE,FodderGrass,2035,952.4685616
126146,Global,50 percent,CORE,FodderGrass,2035,952.69709
126147,Global,60 percent,CORE,FodderGrass,2035,952.9945086
126148,Global,70 percent,CORE,FodderGrass,2035,953.3038297
126149,Global,80 percent,CORE,FodderGrass,2035,953.6021438
126150,Global,90 percent,CORE,FodderGrass,2035,953.8818678
126151,Global,High Availability,CORE,FodderGrass,2035,955.1715651
126152,Global,Low Availability,CORE,FodderGrass,2035,955.0495495
126153,Global,0 percent,CORE,FodderHerb,2035,1576.474393
126154,Global,10 percent,CORE,FodderHerb,2035,1492.543584
126155,Global,100 percent,CORE,FodderHerb,2035,1446.282046
126156,Global,20 percent,CORE,FodderHerb,2035,1472.178331
126157,Global,30 percent,CORE,FodderHerb,2035,1463.09796
126158,Global,40 percent,CORE,FodderHerb,2035,1457.815884
126159,Global,50 percent,CORE,FodderHerb,2035,1454.31807
126160,Global,60 percent,CORE,FodderHerb,2035,1451.816212
126161,Global,70 percent,CORE,FodderHerb,2035,1449.931755
126162,Global,80 percent,CORE,FodderHerb,2035,1448.455395
126163,Global,90 percent,CORE,FodderHerb,2035,1447.26408
126164,Global,High Availability,CORE,FodderHerb,2035,1448.936147
126165,Global,Low Availability,CORE,FodderHerb,2035,1449.468986
126166,Global,0 percent,CORE,Forest,2035,4.367601222
126167,Global,10 percent,CORE,Forest,2035,4.628559771
126168,Global,100 percent,CORE,Forest,2035,4.777718958
126169,Global,20 percent,CORE,Forest,2035,4.690105754
126170,Global,30 percent,CORE,Forest,2035,4.719474986
126171,Global,40 percent,CORE,Forest,2035,4.737195404
126172,Global,50 percent,CORE,Forest,2035,4.749218866
126173,Global,60 percent,CORE,Forest,2035,4.757961612
126174,Global,70 percent,CORE,Forest,2035,4.764627022
126175,Global,80 percent,CORE,Forest,2035,4.76990083
126176,Global,90 percent,CORE,Forest,2035,4.774179479
126177,Global,High Availability,CORE,Forest,2035,4.768369816
126178,Global,Low Availability,CORE,Forest,2035,4.765210229
126179,Global,0 percent,CORE,MiscCrop,2035,2837.810312
126180,Global,10 percent,CORE,MiscCrop,2035,2839.348772
126181,Global,100 percent,CORE,MiscCrop,2035,2840.469518
126182,Global,20 percent,CORE,MiscCrop,2035,2839.774848
126183,Global,30 percent,CORE,MiscCrop,2035,2839.986868
126184,Global,40 percent,CORE,MiscCrop,2035,2840.124205
126185,Global,50 percent,CORE,MiscCrop,2035,2840.221062
126186,Global,60 percent,CORE,MiscCrop,2035,2840.290364
126187,Global,70 percent,CORE,MiscCrop,2035,2840.352092
126188,Global,80 percent,CORE,MiscCrop,2035,2840.399323
126189,Global,90 percent,CORE,MiscCrop,2035,2840.438891
126190,Global,High Availability,CORE,MiscCrop,2035,2840.437776
126191,Global,Low Availability,CORE,MiscCrop,2035,2840.410001
126192,Global,0 percent,CORE,OilCrop,2035,611.6772509
126193,Global,10 percent,CORE,OilCrop,2035,629.9230901
126194,Global,100 percent,CORE,OilCrop,2035,641.4431566
126195,Global,20 percent,CORE,OilCrop,2035,634.5640931
126196,Global,30 percent,CORE,OilCrop,2035,636.8756563
126197,Global,40 percent,CORE,OilCrop,2035,638.2813451
126198,Global,50 percent,CORE,OilCrop,2035,639.2346616
126199,Global,60 percent,CORE,OilCrop,2035,639.9220432
126200,Global,70 percent,CORE,OilCrop,2035,640.4393962
126201,Global,80 percent,CORE,OilCrop,2035,640.8466313
126202,Global,90 percent,CORE,OilCrop,2035,641.17412
126203,Global,High Availability,CORE,OilCrop,2035,641.4368697
126204,Global,Low Availability,CORE,OilCrop,2035,641.3823904
126205,Global,0 percent,CORE,OtherGrain,2035,361.2997443
